#bin	frequency	peak0	peak1	peak2	peak3	peak4	peak5
3.97640	0.0122106870814	0.0	5.26531882557e-232	1.05734861521e-139	1.18701497598e-70	1.11441523658e-23	0.0122106870814
3.97690	0.0119735424041	0.0	4.37846173737e-232	9.16111722169e-140	1.07165333615e-70	1.05004380154e-23	0.0119735424041
3.97740	0.0117406325554	0.0	3.64086628192e-232	7.93715688388e-140	9.6747271839e-71	9.89359378416e-24	0.0117406325554
3.97790	0.0115118897266	0.0	3.02743051369e-232	6.87650516956e-140	8.73392421461e-71	9.32152608405e-24	0.0115118897266
3.97840	0.0112872470381	0.0	2.51727071747e-232	5.95740146706e-140	7.88435909358e-71	8.78225915212e-24	0.0112872470381
3.97890	0.0110666385298	0.0	2.09301311046e-232	5.16098084493e-140	7.11720799304e-71	8.27392847981e-24	0.0110666385298
3.97940	0.010849999151	0.0	1.74020438458e-232	4.47088924321e-140	6.42449809325e-71	7.79477460538e-24	0.010849999151
3.97990	0.0106372647514	0.0	1.44682116522e-232	3.87294973299e-140	5.79902573719e-71	7.34313724952e-24	0.0106372647514
3.98040	0.0104283720709	0.0	1.20286180026e-232	3.35487307619e-140	5.23428243453e-71	6.91744977514e-24	0.0104283720709
3.98090	0.0102232587307	0.0	1.00000667223e-232	2.90600671311e-140	4.72438796403e-71	6.51623395386e-24	0.0102232587307
3.98140	0.010021863223	0.0	8.31335540196e-233	2.51711708287e-140	4.26402989568e-71	6.13809502217e-24	0.010021863223
3.98190	0.00982412490213	0.0	6.91092344018e-233	2.18020085634e-140	3.84840891797e-71	5.78171701149e-24	0.00982412490213
3.98240	0.00962998397515	0.0	5.74489507767e-233	1.88832124649e-140	3.47318941485e-71	5.44585833713e-24	0.00962998397515
3.98290	0.0094393814922	0.0	4.7754511379e-233	1.6354660693e-140	3.13445478963e-71	5.12934763176e-24	0.0094393814922
3.98340	0.00925225933741	0.0	3.96947430576e-233	1.41642466891e-140	2.8286670813e-71	4.83107981024e-24	0.00925225933741
3.98390	0.00906856021963	0.0	3.29942202697e-233	1.22668120331e-140	2.55263046183e-71	4.55001235282e-24	0.00906856021963
3.98440	0.00888822766321	0.0	2.7423888133e-233	1.06232211871e-140	2.30345824279e-71	4.28516179487e-24	0.00888822766321
3.98490	0.00871120599893	0.0	2.27932614905e-233	9.19955928561e-141	2.07854305464e-71	4.03560041174e-24	0.00871120599893
3.98540	0.00853744035487	0.0	1.89439353101e-233	7.96643663149e-141	1.87552989464e-71	3.80045308799e-24	0.00853744035487
3.98590	0.00836687664744	0.0	1.57441861548e-233	6.89838572291e-141	1.69229176806e-71	3.57889436079e-24	0.00836687664744
3.98640	0.00819946157237	0.0	1.30844814284e-233	5.97333851789e-141	1.52690767402e-71	3.37014562803e-24	0.00819946157237
3.98690	0.00803514259586	0.0	1.08737438714e-233	5.17217327334e-141	1.37764271083e-71	3.17347251188e-24	0.00803514259586
3.98740	0.00787386794567	0.0	9.03624438689e-234	4.47832171102e-141	1.24293009728e-71	2.98818236938e-24	0.00787386794567
3.98790	0.00771558660239	0.0	7.50901759273e-234	3.87742849038e-141	1.1213549261e-71	2.8136219418e-24	0.00771558660239
3.98840	0.00756024829068	0.0	6.23971222643e-234	3.35705603267e-141	1.01163948295e-71	2.64917513525e-24	0.00756024829068
3.98890	0.00740780347062	0.0	5.18480329389e-234	2.90642866476e-141	9.12629980602e-72	2.49426092516e-24	0.00740780347062
3.98940	0.00725820332906	0.0	4.3081051325e-234	2.51621085202e-141	8.23284572317e-72	2.34833137784e-24	0.00725820332906
3.98990	0.0071113997711	0.0	3.57953478093e-234	2.17831498436e-141	7.42662521346e-72	2.21086978263e-24	0.0071113997711
3.99040	0.00696734541161	0.0	2.97408355237e-234	1.88573478266e-141	6.69914415392e-72	2.08138888855e-24	0.00696734541161
3.99090	0.00682599356676	0.0	2.47096178438e-234	1.63240091501e-141	6.04273325494e-72	1.95942923954e-24	0.00682599356676
3.99140	0.00668729824569	0.0	2.05288762685e-234	1.4130558659e-141	5.45046818438e-72	1.84455760305e-24	0.00668729824569
3.99190	0.00655121414217	0.0	1.70549562836e-234	1.22314549445e-141	4.91609740522e-72	1.73636548651e-24	0.00655121414217
3.99240	0.00641769662637	0.0	1.41684495746e-234	1.0587250589e-141	4.43397698402e-72	1.63446773709e-24	0.00641769662637
3.99290	0.00628670173669	0.0	1.17701048637e-234	9.16377780001e-142	3.99901169867e-72	1.53850121991e-24	0.00628670173669
3.99340	0.0061581861716	0.0	9.7774278606e-235	7.93144272646e-142	3.60660183848e-72	1.44812357044e-24	0.0061581861716
3.99390	0.00603210728161	0.0	8.1218542849e-235	6.86461397188e-142	3.25259514788e-72	1.36301201701e-24	0.00603210728161
3.99440	0.00590842306127	0.0	6.74639944505e-235	5.94109274763e-142	2.9332434179e-72	1.28286226936e-24	0.00590842306127
3.99490	0.00578709214124	0.0	5.60370410073e-235	5.1416537811e-142	2.64516327711e-72	1.20738746978e-24	0.00578709214124
3.99540	0.00566807378037	0.0	4.65440984599e-235	4.44964754307e-142	2.38530077695e-72	1.13631720316e-24	0.00566807378037
3.99590	0.00555132785799	0.0	3.86580849018e-235	3.85065561484e-142	2.1508994052e-72	1.06939656275e-24	0.00555132785799
3.99640	0.00543681486607	0.0	3.21071926127e-235	3.33219210572e-142	1.93947119675e-72	1.0063852686e-24	0.00543681486607
3.99690	0.00532449590159	0.0	2.66655543227e-235	2.88344497558e-142	1.74877064254e-72	9.47056835578e-25	0.00532449590159
3.99740	0.0052143326589	0.0	2.21454843839e-235	2.49505193659e-142	1.57677112642e-72	8.91197788301e-25	0.0052143326589
3.99790	0.00510628742221	0.0	1.83910293152e-235	2.15890631764e-142	1.42164364567e-72	8.38606920375e-25	0.00510628742221
3.99840	0.00500032305805	0.0	1.52726069228e-235	1.86798889091e-142	1.28173759453e-72	7.89094595411e-25	0.00500032305805
3.99890	0.00489640300785	0.0	1.26825504001e-235	1.61622219305e-142	1.15556341117e-72	7.42482087504e-25	0.00489640300785
3.99940	0.00479449128064	0.0	1.05314047549e-235	1.39834433633e-142	1.04177690805e-72	6.98600958979e-25	0.00479449128064
3.99990	0.00469455244566	0.0	8.74484863889e-236	1.20979970555e-142	9.39165122712e-73	6.57292473304e-25	0.00469455244566
4.00040	0.00459655162522	0.0	7.26113605264e-236	1.04664428436e-142	8.46633541903e-73	6.18407041205e-25	0.00459655162522
4.00090	0.00450045448746	0.0	6.02897019111e-236	9.05463655383e-143	7.63194566174e-73	5.81803698122e-25	0.00450045448746
4.00140	0.00440622723929	0.0	5.00573648967e-236	7.83301979946e-143	6.87957094746e-73	5.47349611251e-25	0.00440622723929
4.00190	0.00431383661933	0.0	4.15603423263e-236	6.77600489103e-143	6.20117122216e-73	5.14919614509e-25	0.00431383661933
4.00240	0.00422324989095	0.0	3.4504563147e-236	5.86144213927e-143	5.58949249047e-73	4.8439576986e-25	0.00422324989095
4.00290	0.00413443483534	0.0	2.86457525077e-236	5.07015852855e-143	5.03799017296e-73	4.55666953512e-25	0.00413443483534
4.00340	0.00404735974468	0.0	2.37810059987e-236	4.38555821126e-143	4.54075991579e-73	4.28628465599e-25	0.00404735974468
4.00390	0.00396199341534	0.0	1.97417884818e-236	3.79327654984e-143	4.09247513022e-73	4.03181662021e-25	0.00396199341534
4.00440	0.00387830514119	0.0	1.63881168319e-236	3.28088053867e-143	3.68833060896e-73	3.79233607195e-25	0.00387830514119
4.00490	0.0037962647069	0.0	1.36037265419e-236	2.83760939633e-143	3.32399163007e-73	3.56696746544e-25	0.0037962647069
4.00540	0.00371584238141	0.0	1.12920559185e-236	2.45414994894e-143	2.99554801556e-73	3.35488597605e-25	0.00371584238141
4.00590	0.00363700891134	0.0	9.37290967613e-237	2.1224421446e-143	2.69947266383e-73	3.15531458722e-25	0.00363700891134
4.00640	0.00355973551456	0.0	7.77968707549e-237	1.83551066252e-143	2.43258412138e-73	2.9675213431e-25	0.00355973551456
4.00690	0.00348399387378	0.0	6.45707915425e-237	1.58731912011e-143	2.19201280151e-73	2.79081675779e-25	0.00348399387378
4.00740	0.00340975613022	0.0	5.35915572494e-237	1.37264384955e-143	1.97517049559e-73	2.62455137216e-25	0.00340975613022
4.00790	0.00333699487735	0.0	4.44777621816e-237	1.18696462049e-143	1.7797228568e-73	2.46811345e-25	0.00333699487735
4.00840	0.00326568315462	0.0	3.69126959024e-237	1.02637003673e-143	1.60356456746e-73	2.32092680561e-25	0.00326568315462
4.00890	0.00319579444138	0.0	3.06333777438e-237	8.87475639167e-144	1.4447969288e-73	2.18244875542e-25	0.00319579444138
4.00940	0.00312730265076	0.0	2.54214484921e-237	7.67353010549e-144	1.30170763773e-73	2.05216818657e-25	0.00312730265076
4.00990	0.00306018212366	0.0	2.10956049486e-237	6.63468406097e-144	1.17275253742e-73	1.92960373591e-25	0.00306018212366
4.01040	0.00299440762276	0.0	1.75053162133e-237	5.73629631745e-144	1.05653914997e-73	1.81430207304e-25	0.00299440762276
4.01090	0.00292995432666	0.0	1.45256047101e-237	4.95940063006e-144	9.51811817335e-74	1.70583628166e-25	0.00292995432666
4.01140	0.00286679782402	0.0	1.20527116759e-237	4.28758845912e-144	8.5743829393e-74	1.60380433355e-25	0.00286679782402
4.01190	0.00280491410779	0.0	1.00004973385e-237	3.70666449947e-144	7.723976496e-74	1.50782764988e-25	0.00280491410779
4.01240	0.00274427956948	0.0	8.29745134818e-238	3.20434854212e-144	6.95769355074e-74	1.41754974507e-25	0.00274427956948
4.01290	0.00268487099353	0.0	6.88421009107e-238	2.77001744464e-144	6.26723434736e-74	1.33263494828e-25	0.00268487099353
4.01340	0.00262666555172	0.0	5.71149500713e-238	2.3944818214e-144	5.64511582582e-74	1.25276719837e-25	0.00262666555172
4.01390	0.00256964079759	0.0	4.73840057489e-238	2.06979278818e-144	5.08459147424e-74	1.17764890793e-25	0.00256964079759
4.01440	0.00251377466103	0.0	3.93097270351e-238	1.78907472149e-144	4.57957902517e-74	1.10699989253e-25	0.00251377466103
4.01490	0.00245904544283	0.0	3.26102830829e-238	1.54638053517e-144	4.12459523046e-74	1.04055636162e-25	0.00245904544283
4.01540	0.00240543180934	0.0	2.70517518245e-238	1.33656644678e-144	3.71469702359e-74	9.78069967281e-26	0.00240543180934
4.01590	0.00235291278717	0.0	2.24399820467e-238	1.15518361227e-144	3.34542844574e-74	9.19306907811e-26	0.00235291278717
4.01640	0.00230146775794	0.0	1.86138367501e-238	9.983843601e-145	3.01277277237e-74	8.64047082841e-26	0.00230146775794
4.01690	0.00225107645317	0.0	1.54395835212e-238	8.62841060311e-145	2.71310933219e-74	8.12083297119e-26	0.00225107645317
4.01740	0.00220171894907	0.0	1.28062373461e-238	7.45675928304e-145	2.44317455991e-74	7.63220510168e-26	0.00220171894907
4.01790	0.00215337566154	0.0	1.06216942766e-238	6.44400291487e-145	2.20002686865e-74	7.17275129191e-26	0.00215337566154
4.01840	0.00210602734118	0.0	8.80952175377e-239	5.56862044795e-145	1.9810149685e-74	6.74074342764e-26	0.00210602734118
4.01890	0.00205965506829	0.0	7.3062941458e-239	4.81200192406e-145	1.78374929405e-74	6.33455492973e-26	0.00205965506829
4.01940	0.00201424024803	0.0	6.05938095817e-239	4.15805521255e-145	1.60607623663e-74	5.95265483805e-26	0.00201424024803
4.01990	0.00196976460559	0.0	5.02511086802e-239	3.59286580317e-145	1.44605490666e-74	5.59360223722e-26	0.00196976460559
4.02040	0.00192621018137	0.0	4.16724777178e-239	3.10440250761e-145	1.30193617843e-74	5.2560410044e-26	0.00192621018137
4.02090	0.00188355932632	0.0	3.45572586115e-239	2.68226288283e-145	1.17214379365e-74	4.93869486096e-26	0.00188355932632
4.02140	0.00184179469725	0.0	2.86559973312e-239	2.31745302181e-145	1.05525732204e-74	4.64036271041e-26	0.00184179469725
4.02190	0.00180089925223	0.0	2.37617300662e-239	2.00219707833e-145	9.499967971e-75	4.35991424621e-26	0.00180089925223
4.02240	0.00176085624603	0.0	1.97027511816e-239	1.72977251608e-145	8.5520886258e-75	4.09628581401e-26	0.00176085624603
4.02290	0.00172164922563	0.0	1.63366111768e-239	1.49436761249e-145	7.6985428174e-75	3.84847651377e-26	0.00172164922563
4.02340	0.00168326202579	0.0	1.35451356091e-239	1.29095821505e-145	6.9299667554e-75	3.61554452774e-26	0.00168326202579
4.02390	0.00164567876463	0.0	1.1230291445e-239	1.11520115223e-145	6.23792369257e-75	3.39660366169e-26	0.00164567876463
4.02440	0.00160888383934	0.0	9.31075677491e-240	9.63342051461e-146	5.61481238691e-75	3.19082008671e-26	0.00160888383934
4.02490	0.00157286192186	0.0	7.71907430056e-240	8.32135619226e-146	5.05378457834e-75	2.99740927041e-26	0.00157286192186
4.02540	0.00153759795466	0.0	6.39928932271e-240	7.18776700818e-146	4.54867059455e-75	2.81563308635e-26	0.00153759795466
4.02590	0.00150307714658	0.0	5.30498982502e-240	6.2084066398e-146	4.09391228742e-75	2.64479709156e-26	0.00150307714658
4.02640	0.00146928496869	0.0	4.3976802552e-240	5.36231847077e-146	3.68450257962e-75	2.48424796246e-26	0.00146928496869
4.02690	0.00143620715023	0.0	3.6454322305e-240	4.63138982289e-146	3.31593097155e-75	2.33337108002e-26	0.00143620715023
4.02740	0.00140382967456	0.0	3.02176504641e-240	3.99996651328e-146	2.98413442257e-75	2.19158825546e-26	0.00140382967456
4.02790	0.00137213877523	0.0	2.50471687941e-240	3.45451958358e-146	2.68545307798e-75	2.05835558861e-26	0.00137213877523
4.02840	0.00134112093202	0.0	2.0760742254e-240	2.98335714867e-146	2.41659036479e-75	1.93316145097e-26	0.00134112093202
4.02890	0.0013107628671	0.0	1.72073263614e-240	2.57637526423e-146	2.17457702656e-75	1.81552458658e-26	0.0013107628671
4.02940	0.00128105154121	0.0	1.42616639819e-240	2.22484253652e-146	1.95673870931e-75	1.70499232353e-26	0.00128105154121
4.02990	0.00125197414984	0.0	1.18198860258e-240	1.92121391027e-146	1.76066674898e-75	1.60113889008e-26	0.00125197414984
4.03040	0.00122351811958	0.0	9.79586210031e-241	1.65896968716e-146	1.5841918449e-75	1.50356382904e-26	0.00122351811958
4.03090	0.00119567110439	0.0	8.11817336781e-241	1.43247636063e-146	1.42536033509e-75	1.41189050487e-26	0.00119567110439
4.03140	0.00116842098199	0.0	6.72760160468e-241	1.2368663145e-146	1.28241281676e-75	1.32576469811e-26	0.00116842098199
4.03190	0.00114175585029	0.0	5.57504650232e-241	1.06793383145e-146	1.15376488097e-75	1.24485328201e-26	0.00114175585029
4.03240	0.00111566402384	0.0	4.6197982282e-241	9.2204520328e-147	1.03798975279e-75	1.16884297667e-26	0.00111566402384
4.03290	0.00109013403039	0.0	3.82810469327e-241	7.96061032923e-147	9.33802649135e-76	1.09743917619e-26	0.00109013403039
4.03340	0.00106515460737	0.0	3.1719832857e-241	6.8726907692e-147	8.40046684649e-76	1.03036484444e-26	0.00106515460737
4.03390	0.00104071469857	0.0	2.62823538895e-241	5.93326200243e-147	7.55680172902e-76	9.67359475738e-27	0.00104071469857
4.03440	0.00101680345077	0.0	2.17762910385e-241	5.1220820864e-147	6.79765185136e-76	9.08178116388e-27	0.00101680345077
4.03490	0.000993410210424	0.0	1.8042214869e-241	4.42166490806e-147	6.11457242327e-76	8.525904437e-27	0.000993410210424
4.03540	0.000970524520422	0.0	1.49479650583e-241	3.81690547184e-147	5.4999602862e-76	8.00379899094e-27	0.000970524520422
4.03590	0.000948136116861	0.0	1.23839897047e-241	3.29475607225e-147	4.94697025191e-76	7.5134287215e-27	0.000948136116861
4.03640	0.000926234925886	0.0	1.02594806224e-241	2.84394644984e-147	4.44943973553e-76	7.05287932622e-27	0.000926234925886
4.03690	0.000904811060558	0.0	8.49916878002e-242	2.45474196435e-147	4.00182086301e-76	6.62035107633e-27	0.000904811060558
4.03740	0.000883854817772	0.0	7.04066720634e-242	2.11873462698e-147	3.59911931343e-76	6.21415201414e-27	0.000883854817772
4.03790	0.000863356675219	0.0	5.83226790311e-242	1.8286625327e-147	3.23683923006e-76	5.83269155098e-27	0.000863356675219
4.03840	0.000843307288385	0.0	4.83111524889e-242	1.57825383772e-147	2.91093359943e-76	5.47447444231e-27	0.000843307288385
4.03890	0.000823697487595	0.0	4.00169160238e-242	1.36209195005e-147	2.61775955719e-76	5.13809511808e-27	0.000823697487595
4.03940	0.000804518275097	0.0	3.31456178434e-242	1.17549905257e-147	2.35403813273e-76	4.82223234737e-27	0.000804518275097
4.03990	0.000785760822188	0.0	2.74533221705e-242	1.01443546886e-147	2.11681799308e-76	4.525644218e-27	0.000785760822188
4.04040	0.000767416466381	0.0	2.27378804854e-242	8.75412719674e-148	1.90344278963e-76	4.24716341243e-27	0.000767416466381
4.04090	0.000749476708609	0.0	1.88317784914e-242	7.55418409894e-148	1.71152175076e-76	3.9856927628e-27	0.000749476708609
4.04140	0.000731933210473	0.0	1.55962066087e-242	6.51851338312e-148	1.53890319844e-76	3.74020106869e-27	0.000731933210473
4.04190	0.000714777791525	0.0	1.29161448676e-242	5.62465440616e-148	1.38365069893e-76	3.50971916217e-27	0.000714777791525
4.04240	0.000698002426595	0.0	1.06962887902e-242	4.85321364768e-148	1.24402158616e-76	3.29333620562e-27	0.000698002426595
4.04290	0.000681599243149	0.0	8.85767247252e-243	4.18744640891e-148	1.11844762249e-76	3.09019620885e-27	0.000681599243149
4.04340	0.000665560518693	0.0	7.33486964368e-243	3.61289548772e-148	1.00551758464e-76	2.89949475232e-27	0.000665560518693
4.04390	0.000649878678212	0.0	6.07367385337e-243	3.11707907918e-148	9.03961583589e-77	2.72047590468e-27	0.000649878678212
4.04440	0.000634546291639	0.0	5.02917582907e-243	2.68922120383e-148	8.12636946318e-77	2.55242932301e-27	0.000634546291639
4.04490	0.000619556071374	0.0	4.1641700559e-243	2.32001887622e-148	7.30515504219e-77	2.3946875251e-27	0.000619556071374
4.04540	0.000604900869831	0.0	3.44783424638e-243	2.00144101259e-148	6.56672148347e-77	2.24662332355e-27	0.000604900869831
4.04590	0.000590573677018	0.0	2.85463499969e-243	1.72655475673e-148	5.9027452563e-77	2.10764741239e-27	0.000590573677018
4.04640	0.000576567618165	0.0	2.36342093585e-243	1.48937549033e-148	5.30573762565e-77	1.97720609693e-27	0.000576567618165
4.04690	0.000562875951372	0.0	1.95667121179e-243	1.28473730212e-148	4.76896114225e-77	1.85477915863e-27	0.000562875951372
4.04740	0.000549492065303	0.0	1.61987281594e-243	1.10818112858e-148	4.28635446504e-77	1.73987784701e-27	0.000549492065303
4.04790	0.000536409476912	0.0	1.34100458962e-243	9.55858158648e-149	3.85246468684e-77	1.63204299093e-27	0.000536409476912
4.04840	0.000523621829199	0.0	1.11010969646e-243	8.24446421916e-149	3.46238641633e-77	1.53084322244e-27	0.000523621829199
4.04890	0.000511122889002	0.0	9.18941389768e-244	7.11078763556e-149	3.11170694363e-77	1.43587330638e-27	0.000511122889002
4.04940	0.000498906544827	0.0	7.6066952035e-244	6.13280653367e-149	2.79645688333e-77	1.34675256949e-27	0.000498906544827
4.04990	0.000486966804701	0.0	6.29637377433e-244	5.28916487977e-149	2.51306574951e-77	1.26312342331e-27	0.000486966804701
4.05041	0.000475297794067	0.0	5.21160237055e-244	4.5614322781e-149	2.25832197096e-77	1.18464997508e-27	0.000475297794067
4.05091	0.000463893753708	0.0	4.31358469419e-244	3.9337036819e-149	2.02933690416e-77	1.11101672165e-27	0.000463893753708
4.05141	0.000452749037697	0.0	3.57019281004e-244	3.39225380326e-149	1.82351244517e-77	1.04192732134e-27	0.000452749037697
4.05191	0.000441858111387	0.0	2.95482182044e-244	2.92523875659e-149	1.63851188165e-77	9.77103439223e-28	0.000441858111387
4.05241	0.00043121554943	0.0	2.44544111049e-244	2.52243848841e-149	1.47223366148e-77	9.16283661413e-28	0.00043121554943
4.05291	0.00042081603382	0.0	2.02380845159e-244	2.17503442485e-149	1.32278778713e-77	8.59222474319e-28	0.00042081603382
4.05341	0.000410654351975	0.0	1.67481902855e-244	1.87541752757e-149	1.18847457345e-77	8.05689304977e-28	0.000410654351975
4.05391	0.000400725394843	0.0	1.38596624342e-244	1.61702260483e-149	1.06776553292e-77	7.55467618842e-28	0.000400725394843
4.05441	0.000391024155041	0.0	1.14689511753e-244	1.394185291e-149	9.59286175849e-78	7.08354071641e-28	0.000391024155041
4.05491	0.000381545725022	0.0	9.49032401083e-245	1.20201859697e-149	8.61800534222e-78	6.64157712056e-28	0.000381545725022
4.05541	0.000372285295268	0.0	7.85280224837e-245	1.03630635688e-149	7.74197236776e-78	6.22699232225e-28	0.000372285295268
4.05591	0.000363238152516	0.0	6.49762386182e-245	8.93411261461e-150	6.95476980362e-78	5.83810263214e-28	0.000363238152516
4.05641	0.000354399678009	0.0	5.37614233137e-245	7.70195483693e-150	6.24741257863e-78	5.47332712785e-28	0.000354399678009
4.05691	0.000345765345777	0.0	4.44808659902e-245	6.6395217482e-150	5.61182216999e-78	5.1311814294e-28	0.000345765345777
4.05741	0.000337330720941	0.0	3.68012012253e-245	5.72346343847e-150	5.04073536836e-78	4.81027184868e-28	0.000337330720941
4.05791	0.000329091458052	0.0	3.04464765319e-245	4.93363836862e-150	4.52762220149e-78	4.50928989072e-28	0.000329091458052
